id,modality,inferred_relationship,resolution,true_relationship,metadata_correct,obj_1_method,obj_1_candidate_count,obj_1_meta_row,obj_1_uuid,obj_1_image_id,obj_1_doi,obj_2_method,obj_2_candidate_count,obj_2_meta_row,obj_2_uuid,obj_2_image_id,obj_2_doi
8195,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,92804,10.3847.PSJ.adcab2_psjadcab2f2_101134,psjadcab2f2,10.3847/psj/adcab2,image_raw_exact,1,59753,10.3847.2041-8213.ad90b8_apjlad90b8f5_65738,apjlad90b8f5,10.3847/2041-8213/ad90b8
8196,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,88909,10.3847.2041-8213.ade4b8_apjlade4b8f4_96936,apjlade4b8f4,10.3847/2041-8213/ade4b8,image_raw_exact,1,73559,10.3847.1538-4357.adff7e_apjadff7ef4_80642,apjadff7ef4,10.3847/1538-4357/adff7e
8197,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,73559,10.3847.1538-4357.adff7e_apjadff7ef4_80642,apjadff7ef4,10.3847/1538-4357/adff7e,image_raw_exact,1,88909,10.3847.2041-8213.ade4b8_apjlade4b8f4_96936,apjlade4b8f4,10.3847/2041-8213/ade4b8
8198,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,34360,10.3847.1538-4365.ad0228_apjsad0228f5_37431,apjsad0228f5,10.3847/1538-4365/ad0228,image_raw_exact,1,37448,10.3847.2041-8213.ad023d_apjlad023df3_40967,apjlad023df3,10.3847/2041-8213/ad023d
8199,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,37448,10.3847.2041-8213.ad023d_apjlad023df3_40967,apjlad023df3,10.3847/2041-8213/ad023d,image_raw_exact,1,34360,10.3847.1538-4365.ad0228_apjsad0228f5_37431,apjsad0228f5,10.3847/1538-4365/ad0228
8200,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,90914,10.3847.2041-8213.ad9f2e_apjlad9f2ef4_99096,apjlad9f2ef4,10.3847/2041-8213/ad9f2e,image_raw_exact,1,2734,10.3847.1538-4357.ac937f_apjac937ff6_2993,apjac937ff6,10.3847/1538-4357/ac937f
8201,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,2734,10.3847.1538-4357.ac937f_apjac937ff6_2993,apjac937ff6,10.3847/1538-4357/ac937f,image_raw_exact,1,90914,10.3847.2041-8213.ad9f2e_apjlad9f2ef4_99096,apjlad9f2ef4,10.3847/2041-8213/ad9f2e
8202,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,77352,10.3847.1538-3881.ade43c_ajade43cf5_84604,ajade43cf5,10.3847/1538-3881/ade43c,image_raw_exact,1,16108,10.3847.2041-8213.ac9f17_apjlac9f17f3_17369,apjlac9f17f3,10.3847/2041-8213/ac9f17
8203,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,16108,10.3847.2041-8213.ac9f17_apjlac9f17f3_17369,apjlac9f17f3,10.3847/2041-8213/ac9f17,image_raw_exact,1,77352,10.3847.1538-3881.ade43c_ajade43cf5_84604,ajade43cf5,10.3847/1538-3881/ade43c
8204,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,24026,10.3847.1538-4357.acf19f_apjacf19ff3_25867,apjacf19ff3,10.3847/1538-4357/acf19f,image_raw_exact,1,81194,10.3847.1538-3881.adb490_ajadb490f10_88663,ajadb490f10,10.3847/1538-3881/adb490
8205,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,81194,10.3847.1538-3881.adb490_ajadb490f10_88663,ajadb490f10,10.3847/1538-3881/adb490,image_raw_exact,1,24026,10.3847.1538-4357.acf19f_apjacf19ff3_25867,apjacf19ff3,10.3847/1538-4357/acf19f
8206,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,9901,10.3847.1538-3881.ac8475_ajac8475f3_10667,ajac8475f3,10.3847/1538-3881/ac8475,image_raw_exact,1,88138,10.3847.2041-8213.adf20f_apjladf20ff6_96137,apjladf20ff6,10.3847/2041-8213/adf20f
8207,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,88138,10.3847.2041-8213.adf20f_apjladf20ff6_96137,apjladf20ff6,10.3847/2041-8213/adf20f,image_raw_exact,1,9901,10.3847.1538-3881.ac8475_ajac8475f3_10667,ajac8475f3,10.3847/1538-3881/ac8475
8208,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,69346,10.3847.1538-4357.ae0a1a_apjae0a1af21_76189,apjae0a1af21,10.3847/1538-4357/ae0a1a,image_raw_exact,1,22314,10.3847.1538-4357.ad0229_apjad0229f6_23921,apjad0229f6,10.3847/1538-4357/ad0229
8209,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,22314,10.3847.1538-4357.ad0229_apjad0229f6_23921,apjad0229f6,10.3847/1538-4357/ad0229,image_raw_exact,1,69346,10.3847.1538-4357.ae0a1a_apjae0a1af21_76189,apjae0a1af21,10.3847/1538-4357/ae0a1a
8210,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,48797,10.3847.1538-4357.ad74fd_apjad74fdf5_53631,apjad74fdf5,10.3847/1538-4357/ad74fd,image_raw_exact,1,80796,10.3847.1538-3881.ada898_ajada898f5_88244,ajada898f5,10.3847/1538-3881/ada898
8211,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,80796,10.3847.1538-3881.ada898_ajada898f5_88244,ajada898f5,10.3847/1538-3881/ada898,image_raw_exact,1,48797,10.3847.1538-4357.ad74fd_apjad74fdf5_53631,apjad74fdf5,10.3847/1538-4357/ad74fd
8212,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,43825,10.3847.1538-4357.ad938b_apjad938bf5_48139,apjad938bf5,10.3847/1538-4357/ad938b,image_raw_exact,1,40889,10.3847.PSJ.ad05ce_psjad05cef2_44960,psjad05cef2,10.3847/psj/ad05ce
8213,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,40889,10.3847.PSJ.ad05ce_psjad05cef2_44960,psjad05cef2,10.3847/psj/ad05ce,image_raw_exact,1,43825,10.3847.1538-4357.ad938b_apjad938bf5_48139,apjad938bf5,10.3847/1538-4357/ad938b
8214,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,71416,10.3847.1538-4357.ae06a5_apjae06a5f5_78349,apjae06a5f5,10.3847/1538-4357/ae06a5,image_raw_exact,1,30204,10.3847.1538-3881.acea77_ajacea77f20_32734,ajacea77f20,10.3847/1538-3881/acea77
8215,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,30204,10.3847.1538-3881.acea77_ajacea77f20_32734,ajacea77f20,10.3847/1538-3881/acea77,image_raw_exact,1,71416,10.3847.1538-4357.ae06a5_apjae06a5f5_78349,apjae06a5f5,10.3847/1538-4357/ae06a5
8216,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,94038,10.3847.PSJ.ada769_psjada769f12_102427,psjada769f12,10.3847/psj/ada769,image_raw_exact,1,46956,10.3847.1538-4357.ad8881_apjad8881f6_51522,apjad8881f6,10.3847/1538-4357/ad8881
8217,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,46956,10.3847.1538-4357.ad8881_apjad8881f6_51522,apjad8881f6,10.3847/1538-4357/ad8881,image_raw_exact,1,94038,10.3847.PSJ.ada769_psjada769f12_102427,psjada769f12,10.3847/psj/ada769
8218,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,15489,10.3847.1538-4365.ac3a11_apjsac3a11f3_16694,apjsac3a11f3,10.3847/1538-4365/ac3a11,image_raw_exact,1,37644,10.3847.2041-8213.ad0037_apjlad0037f2_41215,apjlad0037f2,10.3847/2041-8213/ad0037
8219,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,37644,10.3847.2041-8213.ad0037_apjlad0037f2_41215,apjlad0037f2,10.3847/2041-8213/ad0037,image_raw_exact,1,15489,10.3847.1538-4365.ac3a11_apjsac3a11f3_16694,apjsac3a11f3,10.3847/1538-4365/ac3a11
8220,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,29381,10.3847.1538-3881.acdcfb_ajacdcfbf8_31777,ajacdcfbf8,10.3847/1538-3881/acdcfb,image_raw_exact,1,16932,10.3847.2041-8213.ac7ec4_apjlac7ec4f1_18262,apjlac7ec4f1,10.3847/2041-8213/ac7ec4
8221,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,16932,10.3847.2041-8213.ac7ec4_apjlac7ec4f1_18262,apjlac7ec4f1,10.3847/2041-8213/ac7ec4,image_raw_exact,1,29381,10.3847.1538-3881.acdcfb_ajacdcfbf8_31777,ajacdcfbf8,10.3847/1538-3881/acdcfb
8222,text-image,unrelated_papers,candidate_consensus,unrelated_papers,True,caption_exact_ambiguous,8,,,,,image_raw_exact,1,11353,10.3847.1538-3881.ac365f_ajac365ff13_12269,ajac365ff13,10.3847/1538-3881/ac365f
8223,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,11353,10.3847.1538-3881.ac365f_ajac365ff13_12269,ajac365ff13,10.3847/1538-3881/ac365f,image_raw_exact,1,87630,10.3847.2041-8213.adfa8e_apjladfa8ef7_95607,apjladfa8ef7,10.3847/2041-8213/adfa8e
8224,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,17018,10.3847.2041-8213.ac83a1_apjlac83a1f2_18354,apjlac83a1f2,10.3847/2041-8213/ac83a1,image_raw_exact,1,10386,10.3847.1538-3881.ac4e88_ajac4e88f5_11211,ajac4e88f5,10.3847/1538-3881/ac4e88
8225,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,10386,10.3847.1538-3881.ac4e88_ajac4e88f5_11211,ajac4e88f5,10.3847/1538-3881/ac4e88,image_raw_exact,1,17018,10.3847.2041-8213.ac83a1_apjlac83a1f2_18354,apjlac83a1f2,10.3847/2041-8213/ac83a1
8226,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,61928,10.3847.2041-8213.ad394c_apjlad394cf1_68227,apjlad394cf1,10.3847/2041-8213/ad394c,image_raw_exact,1,40998,10.3847.PSJ.acb53c_psjacb53cf2_45069,psjacb53cf2,10.3847/psj/acb53c
8227,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,40998,10.3847.PSJ.acb53c_psjacb53cf2_45069,psjacb53cf2,10.3847/psj/acb53c,image_raw_exact,1,61928,10.3847.2041-8213.ad394c_apjlad394cf1_68227,apjlad394cf1,10.3847/2041-8213/ad394c
8228,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,35983,10.3847.1538-4365.acc94e_apjsacc94ef4_39311,apjsacc94ef4,10.3847/1538-4365/acc94e,image_raw_exact,1,6470,10.3847.1538-4357.ac84d7_apjac84d7f3_6986,apjac84d7f3,10.3847/1538-4357/ac84d7
8229,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,6470,10.3847.1538-4357.ac84d7_apjac84d7f3_6986,apjac84d7f3,10.3847/1538-4357/ac84d7,image_raw_exact,1,35983,10.3847.1538-4365.acc94e_apjsacc94ef4_39311,apjsacc94ef4,10.3847/1538-4365/acc94e
8230,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,42752,10.3847.2515-5172.ad175d_rnaasad175df1_47026,rnaasad175df1,10.3847/2515-5172/ad175d,image_raw_exact,1,42712,10.3847.2515-5172.ad03f5_rnaasad03f5f1_46986,rnaasad03f5f1,10.3847/2515-5172/ad03f5
8231,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,42712,10.3847.2515-5172.ad03f5_rnaasad03f5f1_46986,rnaasad03f5f1,10.3847/2515-5172/ad03f5,image_raw_exact,1,42752,10.3847.2515-5172.ad175d_rnaasad175df1_47026,rnaasad175df1,10.3847/2515-5172/ad175d
8232,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,26193,10.3847.1538-4357.acf31d_apjacf31df1_28279,apjacf31df1,10.3847/1538-4357/acf31d,image_raw_exact,1,29264,10.3847.1538-3881.ad01ba_ajad01baf1_31655,ajad01baf1,10.3847/1538-3881/ad01ba
8233,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,29264,10.3847.1538-3881.ad01ba_ajad01baf1_31655,ajad01baf1,10.3847/1538-3881/ad01ba,image_raw_exact,1,26193,10.3847.1538-4357.acf31d_apjacf31df1_28279,apjacf31df1,10.3847/1538-4357/acf31d
8234,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,29742,10.3847.1538-3881.acd84c_ajacd84cf7_32192,ajacd84cf7,10.3847/1538-3881/acd84c,image_raw_exact,1,11533,10.3847.1538-3881.ac5f55_ajac5f55f17_12453,ajac5f55f17,10.3847/1538-3881/ac5f55
8235,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,11533,10.3847.1538-3881.ac5f55_ajac5f55f17_12453,ajac5f55f17,10.3847/1538-3881/ac5f55,image_raw_exact,1,29742,10.3847.1538-3881.acd84c_ajacd84cf7_32192,ajacd84cf7,10.3847/1538-3881/acd84c
8236,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,8363,10.3847.1538-3881.ac85a8_ajac85a8f2_8987,ajac85a8f2,10.3847/1538-3881/ac85a8,image_raw_exact,1,7008,10.3847.1538-4357.ac8978_apjac8978f9_7540,apjac8978f9,10.3847/1538-4357/ac8978
8237,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,7008,10.3847.1538-4357.ac8978_apjac8978f9_7540,apjac8978f9,10.3847/1538-4357/ac8978,image_raw_exact,1,8363,10.3847.1538-3881.ac85a8_ajac85a8f2_8987,ajac85a8f2,10.3847/1538-3881/ac85a8
8238,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,42736,10.3847.2515-5172.acbb74_rnaasacbb74f1_47010,rnaasacbb74f1,10.3847/2515-5172/acbb74,image_raw_exact,1,87659,10.3847.2041-8213.adfa90_apjladfa90f4_95636,apjladfa90f4,10.3847/2041-8213/adfa90
8239,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,87659,10.3847.2041-8213.adfa90_apjladfa90f4_95636,apjladfa90f4,10.3847/2041-8213/adfa90,image_raw_exact,1,42736,10.3847.2515-5172.acbb74_rnaasacbb74f1_47010,rnaasacbb74f1,10.3847/2515-5172/acbb74
8240,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,85171,10.3847.1538-4365.ada68f_apjsada68ff6_93006,apjsada68ff6,10.3847/1538-4365/ada68f,image_raw_exact,1,77040,10.3847.1538-3881.ae1a72_ajae1a72f3_84276,ajae1a72f3,10.3847/1538-3881/ae1a72
8241,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,77040,10.3847.1538-3881.ae1a72_ajae1a72f3_84276,ajae1a72f3,10.3847/1538-3881/ae1a72,image_raw_exact,1,85171,10.3847.1538-4365.ada68f_apjsada68ff6_93006,apjsada68ff6,10.3847/1538-4365/ada68f
8242,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,56819,10.3847.1538-4365.ad6e7c_apjsad6e7cf5_62532,apjsad6e7cf5,10.3847/1538-4365/ad6e7c,image_raw_exact,1,90160,10.3847.2041-8213.ada7cd_apjlada7cdf1_98294,apjlada7cdf1,10.3847/2041-8213/ada7cd
8243,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,90160,10.3847.2041-8213.ada7cd_apjlada7cdf1_98294,apjlada7cdf1,10.3847/2041-8213/ada7cd,image_raw_exact,1,56819,10.3847.1538-4365.ad6e7c_apjsad6e7cf5_62532,apjsad6e7cf5,10.3847/1538-4365/ad6e7c
8244,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,68231,10.3847.1538-4357.ae1736_apjae1736f5_75057,apjae1736f5,10.3847/1538-4357/ae1736,image_raw_exact,1,234,10.3847.1538-4357.ac9fd8_apjac9fd8f3_242,apjac9fd8f3,10.3847/1538-4357/ac9fd8
8245,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,234,10.3847.1538-4357.ac9fd8_apjac9fd8f3_242,apjac9fd8f3,10.3847/1538-4357/ac9fd8,image_raw_exact,1,68231,10.3847.1538-4357.ae1736_apjae1736f5_75057,apjae1736f5,10.3847/1538-4357/ae1736
8246,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,72829,10.3847.1538-4357.adfcd7_apjadfcd7f4_79849,apjadfcd7f4,10.3847/1538-4357/adfcd7,image_raw_exact,1,90503,10.3847.2041-8213.adb613_apjladb613f3_98662,apjladb613f3,10.3847/2041-8213/adb613
8247,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,90503,10.3847.2041-8213.adb613_apjladb613f3_98662,apjladb613f3,10.3847/2041-8213/adb613,image_raw_exact,1,72829,10.3847.1538-4357.adfcd7_apjadfcd7f4_79849,apjadfcd7f4,10.3847/1538-4357/adfcd7
8248,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,69357,10.3847.1538-4357.ae0a37_apjae0a37f6_76200,apjae0a37f6,10.3847/1538-4357/ae0a37,image_raw_exact,1,94160,10.3847.2515-5172.add1d1_rnaasadd1d1f1_102552,rnaasadd1d1f1,10.3847/2515-5172/add1d1
8249,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,94160,10.3847.2515-5172.add1d1_rnaasadd1d1f1_102552,rnaasadd1d1f1,10.3847/2515-5172/add1d1,image_raw_exact,1,69357,10.3847.1538-4357.ae0a37_apjae0a37f6_76200,apjae0a37f6,10.3847/1538-4357/ae0a37
8250,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,80822,10.3847.1538-3881.adbbb4_ajadbbb4f7_88279,ajadbbb4f7,10.3847/1538-3881/adbbb4,image_raw_exact,1,89361,10.3847.2041-8213.add15d_apjladd15df6_97449,apjladd15df6,10.3847/2041-8213/add15d
8251,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,89361,10.3847.2041-8213.add15d_apjladd15df6_97449,apjladd15df6,10.3847/2041-8213/add15d,image_raw_exact,1,80822,10.3847.1538-3881.adbbb4_ajadbbb4f7_88279,ajadbbb4f7,10.3847/1538-3881/adbbb4
8252,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,27712,10.3847.1538-4357.acec77_apjacec77f5_29950,apjacec77f5,10.3847/1538-4357/acec77,image_raw_exact,1,89572,10.3847.2041-8213.adc433_apjladc433f8_97666,apjladc433f8,10.3847/2041-8213/adc433
8253,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,89572,10.3847.2041-8213.adc433_apjladc433f8_97666,apjladc433f8,10.3847/2041-8213/adc433,image_raw_exact,1,27712,10.3847.1538-4357.acec77_apjacec77f5_29950,apjacec77f5,10.3847/1538-4357/acec77
8254,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,31368,10.3847.1538-3881.acba0f_ajacba0ff9_34089,ajacba0ff9,10.3847/1538-3881/acba0f,image_raw_exact,1,43415,10.3847.1538-4357.ad8dd5_apjad8dd5f6_47712,apjad8dd5f6,10.3847/1538-4357/ad8dd5
8255,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,43415,10.3847.1538-4357.ad8dd5_apjad8dd5f6_47712,apjad8dd5f6,10.3847/1538-4357/ad8dd5,image_raw_exact,1,31368,10.3847.1538-3881.acba0f_ajacba0ff9_34089,ajacba0ff9,10.3847/1538-3881/acba0f
8256,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,6387,10.3847.1538-4357.ac83ae_apjac83aef3_6898,apjac83aef3,10.3847/1538-4357/ac83ae,image_raw_exact,1,92086,10.3847.PSJ.ada560_psjada560f6_100388,psjada560f6,10.3847/psj/ada560
8257,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,92086,10.3847.PSJ.ada560_psjada560f6_100388,psjada560f6,10.3847/psj/ada560,image_raw_exact,1,6387,10.3847.1538-4357.ac83ae_apjac83aef3_6898,apjac83aef3,10.3847/1538-4357/ac83ae
8258,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,62412,10.3847.2041-8213.ad2853_apjlad2853f8_68765,apjlad2853f8,10.3847/2041-8213/ad2853,image_raw_exact,1,48193,10.3847.1538-4357.ad74f7_apjad74f7f5_52886,apjad74f7f5,10.3847/1538-4357/ad74f7
8259,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,48193,10.3847.1538-4357.ad74f7_apjad74f7f5_52886,apjad74f7f5,10.3847/1538-4357/ad74f7,image_raw_exact,1,62412,10.3847.2041-8213.ad2853_apjlad2853f8_68765,apjlad2853f8,10.3847/2041-8213/ad2853
8260,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,49868,10.3847.1538-4357.ad701d_apjad701df2_54867,apjad701df2,10.3847/1538-4357/ad701d,image_raw_exact,1,28569,10.3847.1538-4357.ace16a_apjace16af10_30914,apjace16af10,10.3847/1538-4357/ace16a
8261,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,28569,10.3847.1538-4357.ace16a_apjace16af10_30914,apjace16af10,10.3847/1538-4357/ace16a,image_raw_exact,1,49868,10.3847.1538-4357.ad701d_apjad701df2_54867,apjad701df2,10.3847/1538-4357/ad701d
8262,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,57627,10.3847.1538-4365.ad5559_apjsad5559f2_63429,apjsad5559f2,10.3847/1538-4365/ad5559,image_raw_exact,1,65542,10.3847.2515-5172.ad76b1_rnaasad76b1f1_72328,rnaasad76b1f1,10.3847/2515-5172/ad76b1
8263,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,65542,10.3847.2515-5172.ad76b1_rnaasad76b1f1_72328,rnaasad76b1f1,10.3847/2515-5172/ad76b1,image_raw_exact,1,57627,10.3847.1538-4365.ad5559_apjsad5559f2_63429,apjsad5559f2,10.3847/1538-4365/ad5559
8264,text-image,unrelated_papers,candidate_consensus,unrelated_papers,True,caption_exact_ambiguous,2,,,,,image_raw_exact,1,42761,10.3847.2515-5172.acec6b_rnaasacec6bf1_47035,rnaasacec6bf1,10.3847/2515-5172/acec6b
8265,text-image,unrelated_papers,candidate_consensus,unrelated_papers,True,caption_exact,1,42761,10.3847.2515-5172.acec6b_rnaasacec6bf1_47035,rnaasacec6bf1,10.3847/2515-5172/acec6b,image_raw_ambiguous,2,,,,
8266,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,19222,10.3847.PSJ.ac67a5_psjac67a5f5_20631,psjac67a5f5,10.3847/psj/ac67a5,image_raw_exact,1,26137,10.3847.1538-4357.acefd5_apjacefd5f10_28220,apjacefd5f10,10.3847/1538-4357/acefd5
8267,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,26137,10.3847.1538-4357.acefd5_apjacefd5f10_28220,apjacefd5f10,10.3847/1538-4357/acefd5,image_raw_exact,1,19222,10.3847.PSJ.ac67a5_psjac67a5f5_20631,psjac67a5f5,10.3847/psj/ac67a5
8268,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,92910,10.3847.PSJ.adf5c2_psjadf5c2f5_101240,psjadf5c2f5,10.3847/psj/adf5c2,image_raw_exact,1,25062,10.3847.1538-4357.acf9fb_apjacf9fbf6_27006,apjacf9fbf6,10.3847/1538-4357/acf9fb
8269,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,25062,10.3847.1538-4357.acf9fb_apjacf9fbf6_27006,apjacf9fbf6,10.3847/1538-4357/acf9fb,image_raw_exact,1,92910,10.3847.PSJ.adf5c2_psjadf5c2f5_101240,psjadf5c2f5,10.3847/psj/adf5c2
8270,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,63873,10.3847.PSJ.ad4bdb_psjad4bdbf6_70338,psjad4bdbf6,10.3847/psj/ad4bdb,image_raw_exact,1,17016,10.3847.2041-8213.ac81c3_apjlac81c3f1_18352,apjlac81c3f1,10.3847/2041-8213/ac81c3
8271,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,17016,10.3847.2041-8213.ac81c3_apjlac81c3f1_18352,apjlac81c3f1,10.3847/2041-8213/ac81c3,image_raw_exact,1,63873,10.3847.PSJ.ad4bdb_psjad4bdbf6_70338,psjad4bdbf6,10.3847/psj/ad4bdb
8272,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,81029,10.3847.1538-3881.ada95d_ajada95df5_88490,ajada95df5,10.3847/1538-3881/ada95d,image_raw_exact,1,17280,10.3847.2041-8213.ac7c72_apjlac7c72f4_18616,apjlac7c72f4,10.3847/2041-8213/ac7c72
8273,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,17280,10.3847.2041-8213.ac7c72_apjlac7c72f4_18616,apjlac7c72f4,10.3847/2041-8213/ac7c72,image_raw_exact,1,81029,10.3847.1538-3881.ada95d_ajada95df5_88490,ajada95df5,10.3847/1538-3881/ada95d
8274,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,34927,10.3847.1538-4365.ace96a_apjsace96af2_38098,apjsace96af2,10.3847/1538-4365/ace96a,image_raw_exact,1,22508,10.3847.1538-4357.ad06ac_apjad06acf7_24128,apjad06acf7,10.3847/1538-4357/ad06ac
8275,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,22508,10.3847.1538-4357.ad06ac_apjad06acf7_24128,apjad06acf7,10.3847/1538-4357/ad06ac,image_raw_exact,1,34927,10.3847.1538-4365.ace96a_apjsace96af2_38098,apjsace96af2,10.3847/1538-4365/ace96a
8276,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,85928,10.3847.1538-4365.ad8cdc_apjsad8cdcf8_93812,apjsad8cdcf8,10.3847/1538-4365/ad8cdc,image_raw_exact,1,60438,10.3847.2041-8213.ad74e2_apjlad74e2f4_66475,apjlad74e2f4,10.3847/2041-8213/ad74e2
8277,text-image,unrelated_papers,unique,unrelated_papers,True,caption_exact,1,60438,10.3847.2041-8213.ad74e2_apjlad74e2f4_66475,apjlad74e2f4,10.3847/2041-8213/ad74e2,image_raw_exact,1,85928,10.3847.1538-4365.ad8cdc_apjsad8cdcf8_93812,apjsad8cdcf8,10.3847/1538-4365/ad8cdc
